key	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
149582	0.3447488584474886	0.8310502283105022	0.0	0.0	0.0	0.0	0.3447488584474886	0.0	0.0	0.0	0.6872146118721462	0.0	0.5296803652968036	0.0	0.18036529680365296	0.3858447488584475	0.0	0.0	0.6872146118721462	0.2328767123287671	0.1689497716894977	0.0	0.3447488584474886	0.2671232876712329	0.1643835616438356	0.0	0.6164383561643836	0.0	0.5662100456621004
149583	0.0	0.559228650137741	0.41460055096418735	0.5771349862258953	0.0	0.21763085399449036	0.20798898071625344	0.0	0.20798898071625344	0.18732782369146006	0.22865013774104684	0.41460055096418735	0.0	0.0	0.09504132231404959	0.6735537190082644	0.20798898071625344	0.3622589531680441	0.0	0.40771349862258954	0.6060606060606061	0.32920110192837465	0.509641873278237	0.4807162534435262	0.32644628099173556	0.5440771349862259	0.5922865013774105	0.5840220385674931	0.8939393939393939
149586	0.59375	0.17916666666666667	0.21666666666666667	0.41041666666666665	0.0	0.49166666666666664	0.0	0.4479166666666667	0.0	0.0	0.85625	0.07083333333333333	0.0	0.0	0.9145833333333333	0.51875	0.0875	0.8354166666666667	0.49166666666666664	0.90625	0.12291666666666666	0.99375	0.3229166666666667	0.6479166666666667	0.6875	0.84375	0.3	0.4625	0.5979166666666667
149587	0.037333333333333336	0.9573333333333334	0.0	0.0	0.0	0.5466666666666666	0.5253333333333333	0.2	0.0	0.0	0.5226666666666666	0.6693333333333333	0.0	0.0	0.7493333333333333	0.30933333333333335	0.592	0.944	0.696	0.92	0.45066666666666666	0.904	0.448	0.544	0.6533333333333333	0.3413333333333333	0.7466666666666667	0.712	1.0
870374	0.0	0.1554959785522788	0.2957998212689902	0.11438784629133154	0.13404825737265416	0.12734584450402145	0.18990169794459338	0.19079535299374442	0.2578194816800715	0.3605898123324397	0.1747095621090259	0.48525469168900803	0.16979445933869527	0.0	0.43967828418230565	0.47810545129579984	0.0835567470956211	0.45352993744414655	0.2605004468275246	0.6760500446827524	0.2837354781054513	0.7596067917783735	0.32797140303842715	0.37488829311885613	0.14030384271671134	0.22028596961572833	0.5907059874888293	0.03932082216264522	0.46201966041108133
1546247	0.1779788838612368	0.702865761689291	0.22473604826546004	0.0	0.0	0.4539969834087481	0.0196078431372549	0.3453996983408748	0.4479638009049774	0.0	0.0	0.4539969834087481	0.48868778280542985	0.0	0.751131221719457	0.0	0.0	0.2277526395173454	0.0	0.0	0.4856711915535445	0.8582202111613876	0.7390648567119156	0.5852187028657617	0.0	0.11764705882352941	0.6591251885369532	0.0	0.7058823529411765
1546249	0.21628498727735368	0.5241730279898219	0.0	0.0	0.0	0.0	0.9211195928753181	0.0	0.4173027989821883	0.0	1.0	0.0	0.0	0.0	0.3053435114503817	0.7659033078880407	0.7709923664122137	0.9414758269720102	0.0	0.272264631043257	0.9287531806615776	0.9643765903307888	0.544529262086514	0.3816793893129771	0.8651399491094147	0.0	0.5979643765903307	0.3816793893129771	0.5725190839694656
1546250	0.9658119658119658	0.6495726495726496	0.0	0.0	0.0	0.0	0.5726495726495726	0.0	0.0	0.0	0.38461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.717948717948718	0.0	0.6495726495726496	0.6495726495726496	0.42735042735042733	0.18803418803418803	0.0	0.3418803418803419	0.0	0.0	0.0	0.0
1035065	0.0	0.7169540229885057	0.0	0.0	0.4324712643678161	0.0	0.5272988505747126	0.0	0.21695402298850575	0.0	0.4339080459770115	0.0	0.3735632183908046	0.0	0.22844827586206898	0.4209770114942529	0.0	0.0	0.0	0.0	0.0	0.05603448275862069	0.9511494252873564	0.16522988505747127	0.0	0.0	0.1307471264367816	0.8146551724137931	0.6479885057471264
1559656	0.0	0.4538369304556355	0.0	0.15707434052757793	0.03477218225419664	0.0	0.6258992805755396	0.0	0.3609112709832134	0.0	0.11990407673860912	0.25539568345323743	0.0	0.0	0.04016786570743405	0.6342925659472423	0.20323741007194246	0.290167865707434	0.08093525179856115	0.2476019184652278	0.17925659472422062	0.9376498800959233	0.40467625899280574	0.434052757793765	0.25839328537170264	0.42805755395683454	0.3657074340527578	0.3207434052757794	0.38489208633093525
