key	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
484174	0.0	0.8183254344391785	0.5308056872037915	0.45813586097946285	0.0	0.6350710900473934	0.5971563981042654	0.09794628751974724	0.13902053712480253	0.0	0.8720379146919431	0.8593996840442338	0.0	0.0	0.0	1.0	0.0	0.9589257503949447	0.0	1.0	1.0	1.0	0.0	0.9115323854660348	0.981042654028436	0.0	1.0	0.5481832543443917	0.017377567140600316
526670	0.0	0.2703962703962704	0.0	0.9114219114219114	0.0	0.46853146853146854	0.02097902097902098	0.0	0.0	0.0	0.7435897435897436	0.0	0.0	0.0	0.0	1.0	0.3939393939393939	1.0	0.34965034965034963	0.8461538461538461	0.6946386946386947	1.0	0.0	0.7552447552447552	0.4125874125874126	0.0	0.951048951048951	0.4825174825174825	0.0
526671	0.0	0.40669856459330145	0.0	0.7352472089314195	0.0	0.8181818181818182	0.9011164274322169	0.0	0.4370015948963317	0.0	1.0	0.24082934609250398	0.0	0.0	0.0	1.0	0.0	0.8628389154704944	0.7671451355661882	0.9984051036682615	0.7878787878787878	1.0	0.0	0.8325358851674641	0.7177033492822966	0.0	1.0	0.24561403508771928	0.0
194873	0.43333333333333335	0.84	0.6633333333333333	0.58	0.45666666666666667	0.6933333333333334	0.45666666666666667	0.2633333333333333	0.255	0.0	1.0	0.41333333333333333	0.0	0.0	0.0	1.0	0.0	1.0	0.4483333333333333	1.0	1.0	1.0	0.0	0.46	0.8666666666666667	0.0	0.875	0.9333333333333333	0.0
398870	0.0	0.5036496350364964	0.46958637469586373	0.40145985401459855	0.0	0.18491484184914841	0.36982968369829683	0.1411192214111922	0.5450121654501217	0.0	1.0	0.9537712895377128	0.0	0.0	0.0	1.0	0.0	1.0	0.2773722627737226	1.0	0.8345498783454988	1.0	0.0	0.6690997566909975	0.5693430656934306	0.0	1.0	0.5328467153284672	0.0
398871	0.0	0.6941896024464832	0.18858307849133538	0.6605504587155964	0.15392456676860347	0.5978593272171254	0.7619775739041794	0.3751274209989806	0.6258919469928644	0.0	0.9204892966360856	0.8414882772680938	0.0	0.05759429153924567	0.0	1.0	0.0	0.9943934760448522	0.4327217125382263	0.917940876656473	0.9826707441386341	1.0	0.6187563710499491	0.9801223241590215	0.9592252803261978	0.0	1.0	0.8032619775739042	0.0
398862	0.0	0.8901515151515151	0.4678030303030303	0.06818181818181818	0.0	0.2859848484848485	0.8446969696969697	0.4583333333333333	0.2803030303030303	0.0	0.001893939393939394	0.8162878787878788	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.8731060606060606	1.0	0.0	1.0	1.0	0.0	0.8484848484848485	0.7803030303030303	0.0
398863	0.0	1.0	0.29743589743589743	0.0	0.0	1.0	0.19487179487179487	0.3871794871794872	0.4666666666666667	0.0	1.0	0.9666666666666667	0.0	0.0	0.5	1.0	0.0	1.0	0.0	0.823076923076923	0.8794871794871795	1.0	0.5717948717948718	0.7076923076923077	1.0	0.0	1.0	1.0	0.7435897435897436
398864	0.0	0.7074074074074074	0.0	0.6314814814814815	0.0	0.8203703703703704	1.0	0.2777777777777778	0.987037037037037	0.0	0.9666666666666667	0.5092592592592593	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.8703703703703703	0.987037037037037	1.0	0.5592592592592592	0.29814814814814816	0.4388888888888889	0.0	0.9314814814814815	0.7185185185185186	0.0
587755	0.0	0.28875968992248063	0.23255813953488372	0.43023255813953487	0.0	0.39341085271317827	0.08333333333333333	0.0	0.0	0.0	0.3449612403100775	0.0	0.0	0.0	0.0	1.0	0.0	0.8837209302325582	0.0	0.8313953488372093	0.8217054263565892	0.9515503875968992	0.0	0.5930232558139535	0.8255813953488372	0.0	0.313953488372093	0.5930232558139535	0.0
