key	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
1040182	1.3424657534246576	0.0	0.4581430745814307	0.3470319634703196	0.0	0.0	1.3744292237442923	0.0	0.8051750380517504	0.1765601217656012	0.0	0.6879756468797564	0.9345509893455098	0.634703196347032	0.7245053272450532	0.0	0.4155251141552511	0.6423135464231354	0.893455098934551	2.8508371385083713	0.4657534246575342	0.9299847792998478	0.4581430745814307	2.0578386605783865	0.7808219178082192	0.3181126331811263	0.7427701674277016	0.4505327245053272	0.604261796042618
603348	0.6201950659781985	0.17269076305220885	0.8646012621916236	0.3493975903614458	0.2535857716580608	0.18760757314974183	0.17269076305220885	0.0	0.955249569707401	0.5163511187607573	0.0	0.8858290304073436	0.1721170395869191	0.3884107860011474	1.3493975903614457	0.006310958118187034	0.4434882386689616	0.6855995410212278	0.5427423981640849	0.1721170395869191	2.2943201376936315	0.17154331612162937	0.33161216293746415	0.4968445209409065	0.4325874928284567	1.080895008605852	0.38095238095238093	0.9523809523809523	0.780837636259323
3215	0.7300469483568075	1.914319248826291	0.15375586854460094	1.1032863849765258	0.0	0.3192488262910798	0.31338028169014087	0.0	0.2676056338028169	0.5199530516431925	0.0	0.9894366197183099	0.0	0.03990610328638498	0.17488262910798122	0.596244131455399	0.0	0.4448356807511737	0.5985915492957746	0.9190140845070423	0.6913145539906104	0.5868544600938967	0.5985915492957746	1.323943661971831	0.30164319248826293	0.7136150234741784	0.8802816901408451	0.8157276995305164	1.5715962441314555
1670446	0.9728682170542635	0.27906976744186046	0.0	0.751937984496124	0.0	0.0	0.5077519379844961	0.7015503875968992	1.1085271317829457	0.0	0.0	0.0	0.0	0.5271317829457365	3.046511627906977	0.0	1.058139534883721	1.6705426356589148	0.810077519379845	1.069767441860465	0.5348837209302325	2.0	2.0193798449612403	1.2984496124031009	0.3953488372093023	0.7441860465116279	0.0	2.2790697674418605	0.5852713178294574
1001242	0.37092731829573933	0.0	0.47117794486215536	0.37593984962406013	0.002506265664160401	0.0	0.7518796992481203	0.0	0.656641604010025	0.0	0.0	1.368421052631579	0.556390977443609	0.37844611528822053	0.7543859649122807	0.0	0.0	2.275689223057644	0.41604010025062654	0.0	2.7167919799498748	0.0	0.7543859649122807	0.6516290726817042	1.7919799498746867	0.5614035087719298	0.9197994987468672	0.7568922305764411	0.7568922305764411
364533	0.35697399527186763	0.6477541371158393	0.3321513002364066	0.3534278959810875	0.3546099290780142	0.7115839243498818	1.0673758865248226	0.0	0.6158392434988179	0.21394799054373523	0.0	0.20212765957446807	0.35697399527186763	0.466903073286052	1.326241134751773	0.0	0.8416075650118203	0.15602836879432624	0.3534278959810875	1.7801418439716312	1.094562647754137	0.3144208037825059	0.7115839243498818	2.0945626477541373	1.190307328605201	0.9468085106382979	0.2907801418439716	0.0	1.594562647754137
233049	1.4846248462484626	0.7380073800738007	0.23247232472324722	0.2890528905289053	0.0	1.1094710947109472	0.9077490774907749	0.0	0.6162361623616236	0.0	0.0	1.020910209102091	0.0959409594095941	0.0	1.1131611316113161	0.0	0.6900369003690037	0.5362853628536285	1.1734317343173433	0.36900369003690037	1.845018450184502	1.1070110701107012	0.2656826568265683	1.9237392373923738	1.1119311193111932	1.3407134071340714	0.5338253382533825	0.5719557195571956	0.5928659286592866
1695597	0.9854368932038835	0.47572815533980584	0.9498381877022654	0.2912621359223301	1.4627831715210355	0.24433656957928804	1.464401294498382	0.4368932038834951	0.33495145631067963	0.4886731391585761	0.0	0.14724919093851133	0.48058252427184467	0.9773462783171522	1.4627831715210355	0.7297734627831716	0.7330097087378641	0.5194174757281553	0.42718446601941745	0.4886731391585761	1.6343042071197411	0.6116504854368932	0.7200647249190939	0.8640776699029126	0.46116504854368934	1.4304207119741101	0.02912621359223301	0.4773462783171521	0.0
1151351	0.7793764988009593	0.02158273381294964	0.19904076738609114	0.709832134292566	0.9520383693045563	0.1223021582733813	0.0	0.10311750599520383	0.0	0.41007194244604317	0.0	1.0863309352517985	0.8249400479616307	0.0	0.08393285371702638	0.0	0.3597122302158273	0.10311750599520383	0.016786570743405275	0.9664268585131894	0.26618705035971224	0.460431654676259	1.354916067146283	2.1103117505995206	0.23261390887290168	0.7146282973621103	0.5347721822541966	2.1678657074340526	1.1774580335731415
1458268	0.5387387387387388	0.7681681681681681	1.2942942942942943	1.4432432432432432	0.16756756756756758	0.35975975975975977	1.3303303303303304	0.424024024024024	1.2114114114114114	0.0	0.0	1.0564564564564565	0.18138138138138138	1.009009009009009	1.3405405405405406	0.36276276276276276	1.172972972972973	0.6582582582582582	0.18078078078078078	1.981981981981982	1.3585585585585584	0.0	1.851051051051051	0.933933933933934	1.1801801801801801	0.5945945945945946	0.360960960960961	1.1987987987987987	0.542942942942943
1595736	1.9673202614379084	0.6579520697167756	0.6143790849673203	0.8714596949891068	0.0	0.0	0.6187363834422658	0.4662309368191721	1.2396514161220045	0.6557734204793029	0.0	0.8758169934640523	0.0	0.0	2.2026143790849675	0.0	0.0	0.3289760348583878	0.0	0.8213507625272332	0.3289760348583878	0.0	0.906318082788671	1.4967320261437909	0.6557734204793029	0.9869281045751634	0.0	0.032679738562091505	0.39215686274509803
1395931	0.0	0.4671717171717172	0.17676767676767677	0.0	0.3661616161616162	1.042929292929293	0.6060606060606061	0.5050505050505051	0.41414141414141414	0.0	0.0	0.0	0.0	0.7424242424242424	1.5075757575757576	0.0	0.0	0.0	0.3787878787878788	2.3333333333333335	1.3888888888888888	0.2196969696969697	0.0	0.5025252525252525	0.0	0.0	0.0	1.4419191919191918	1.6919191919191918
1395932	0.0	0.0	0.0	0.0	0.0	0.8045977011494253	1.3379310344827586	0.1103448275862069	0.17471264367816092	0.6298850574712643	0.0	1.2045977011494253	0.0	0.0	1.8022988505747126	0.0	0.6896551724137931	0.0	0.5563218390804597	4.00919540229885	1.793103448275862	1.1195402298850574	0.9402298850574713	0.0	0.0	0.167816091954023	0.04827586206896552	1.193103448275862	0.07586206896551724
1188174	0.22135416666666666	0.0	0.6875	0.0	0.7864583333333334	0.0	0.578125	0.0	0.4895833333333333	0.0	0.0	0.0	0.0	0.0	4.729166666666667	0.0	1.3359375	0.0	0.5729166666666666	1.3645833333333333	1.546875	0.7838541666666666	0.5182291666666666	2.328125	1.2994791666666667	1.1328125	0.0	3.9036458333333335	0.7213541666666666
1188178	0.4562841530054645	0.4453551912568306	0.5218579234972678	0.36065573770491804	0.0	0.0	0.9836065573770492	1.7404371584699454	0.07650273224043716	0.0	0.0	1.9262295081967213	0.0	0.27049180327868855	3.6065573770491803	0.40710382513661203	0.0	0.18032786885245902	0.0	0.0	1.2349726775956285	0.0	0.76775956284153	2.581967213114754	0.7704918032786885	1.3907103825136613	0.0	0.3224043715846995	0.46994535519125685
1188179	0.6117216117216118	0.0	0.0	0.07326007326007326	0.0	0.0	1.8461538461538463	0.6813186813186813	0.9230769230769231	0.0	0.0	0.0	0.0	0.5897435897435898	3.087912087912088	0.0	0.0	1.2307692307692308	1.1062271062271063	1.249084249084249	1.10989010989011	0.0	1.098901098901099	0.42857142857142855	0.945054945054945	0.5457875457875457	0.608058608058608	0.6007326007326007	0.5641025641025641
1188180	0.6047619047619047	0.0	2.038095238095238	2.880952380952381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19523809523809524	0.719047619047619	0.7857142857142857	0.0	1.7333333333333334	4.723809523809524	0.0	0.6857142857142857	0.5047619047619047	2.5714285714285716	0.0	0.009523809523809525	0.0	0.0
1188181	0.917989417989418	0.0	2.568783068783069	0.6587301587301587	0.0	1.335978835978836	0.5	0.0	0.3968253968253968	0.0	0.0	0.0	0.0	0.7936507936507936	0.9365079365079365	0.6587301587301587	0.3994708994708995	1.5925925925925926	0.7142857142857143	2.7883597883597884	0.701058201058201	1.5793650793650793	0.35185185185185186	1.4285714285714286	1.2486772486772486	0.8095238095238095	0.0	0.0	0.0
1188183	0.7767857142857143	0.0	0.0	0.6369047619047619	0.0	0.12797619047619047	0.0	0.0	0.44345238095238093	0.0	0.0	0.0	0.6607142857142857	0.0	0.7380952380952381	0.17857142857142858	1.5744047619047619	2.1577380952380953	0.7172619047619048	0.0	0.3958333333333333	0.0	0.4523809523809524	1.6011904761904763	0.5208333333333334	3.0535714285714284	1.9880952380952381	0.75	1.0595238095238095
1188184	2.283154121863799	0.10752688172043011	0.0	1.082437275985663	0.0	1.4265232974910393	1.989247311827957	0.0	0.5412186379928315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46236559139784944	1.3799283154121864	0.6594982078853047	1.5663082437275986	1.03584229390681	0.0	0.9068100358422939	1.1756272401433692	0.0	2.7777777777777777	0.0	0.5412186379928315	1.2186379928315412
1188186	0.14695340501792115	0.0	0.0	0.0	0.0	0.0	2.5806451612903225	0.0	0.910394265232975	0.2831541218637993	0.0	2.6021505376344085	0.0	0.0	1.5268817204301075	0.0	0.0	5.121863799283154	1.5483870967741935	2.1577060931899643	1.5412186379928314	0.0	1.5268817204301075	1.050179211469534	0.06093189964157706	0.0	0.5376344086021505	0.0	0.8960573476702509
1188187	0.4823717948717949	0.5560897435897436	1.1314102564102564	0.483974358974359	0.046474358974358976	0.0	1.5416666666666667	1.9342948717948718	1.4471153846153846	0.3317307692307692	0.0	0.7083333333333334	1.4439102564102564	0.41025641025641024	0.8589743589743589	0.9663461538461539	0.42628205128205127	1.2628205128205128	1.2548076923076923	2.7548076923076925	2.0128205128205128	0.0	0.0	3.014423076923077	0.907051282051282	0.4230769230769231	0.483974358974359	0.0	1.3397435897435896
1188188	0.5286821705426357	0.5844961240310077	0.47131782945736433	0.9038759689922481	0.38449612403100775	0.0	1.2341085271317829	0.3627906976744186	0.6635658914728683	0.0	0.0	2.1627906976744184	0.0	0.015503875968992248	0.6573643410852713	0.46511627906976744	0.7364341085271318	1.5224806201550387	0.786046511627907	0.13488372093023257	2.68062015503876	0.4666666666666667	0.0	1.0589147286821705	0.023255813953488372	0.4883720930232558	0.8992248062015504	0.1875968992248062	0.0
